"(9.1, 8.0)","[ -6.50680909  -6.81269675  -6.80716642  -6.73218819 -24.00000093
 -24.00002685]"
"(9.2, 8.0)","[ -6.51814098  -6.62334065  -6.60906566  -6.33498114 -24.00000083
 -24.00002675]"
"(9.3, 8.0)","[ -6.13846217  -6.40193343  -6.34918447  -6.27755679 -24.00000083
 -24.00002675]"
"(9.4, 8.0)","[ -6.00211579  -6.00301615  -6.1201304   -5.9359132  -24.00000083
 -24.00002675]"
"(9.5, 8.0)","[ -5.71241111  -5.80162679  -5.8369082   -5.36158453 -43.39499643
 -24.00002675]"
"(9.6, 8.0)","[ -4.99962536  -5.53386898  -5.49911947  -5.44171277 -24.00000083
 -24.00002675]"
"(9.7, 8.0)","[ -4.66869321  -5.16258982  -5.12888426  -5.05181242 -24.00000083
 -24.00002675]"
"(9.8, 8.0)","[ -4.30520829  -4.70676396  -4.65440062  -4.64886342 -24.00000083
 -24.00002675]"
"(9.9, 8.0)","[ -4.33935927  -4.33785225  -4.3317949   -3.8803864  -24.00000093
 -24.00002685]"
"(10.0, 8.0)","[-24.18744353  -4.46061381  -4.64323874  -4.39930493 -24.00000093
 -57.76303862]"
"(7.0, 8.0)","[ -7.73881226 -24.00000026  -7.51860008  -7.73176322 -24.00002665
 -24.00005257]"
"(7.1, 8.1)","[ -7.73179138  -7.70714068  -7.73398211  -7.72983929 -24.00000093
 -24.00002685]"
"(7.2, 8.1)","[ -7.66200088  -7.71310978  -7.67763441  -7.72288174 -24.00000083
 -24.00002675]"
"(7.3, 8.1)","[ -7.65988019  -7.67203728  -7.6317329   -7.6553304  -24.00000083
 -24.00002675]"
"(7.4, 8.1)","[ -7.66454218  -7.66290797  -7.12997284  -7.66094531 -24.00000083
 -24.00002675]"
"(7.5, 8.1)","[ -7.70749322  -7.68069029  -7.5570193   -7.75280762 -24.00000083
 -24.00002675]"
"(7.6, 8.1)","[ -7.88786785  -7.82934128  -7.74837787  -7.83499063 -24.00000083
 -24.00002675]"
"(7.7, 8.1)","[ -7.75794846  -7.97461347  -7.97815351  -7.98592234 -24.00000083
 -24.00002675]"
"(7.8, 8.1)","[ -7.72144263  -8.04548376  -8.03475976  -8.02397648 -24.00000083
 -24.00002675]"
"(7.9, 8.1)","[ -7.67805236  -8.05028257  -8.05769729  -8.05267206 -24.00000093
 -24.00002685]"
"(8.0, 8.1)","[ -7.63722612  -8.08109487  -8.06901963  -8.08007057 -24.00000088
 -24.0000268 ]"
"(8.1, 8.1)","[ -7.61134951  -8.07089736  -8.06730878  -8.04926158 -24.00000093
 -24.00002685]"
"(8.2, 8.1)","[ -7.57996277  -8.01173205  -8.00188339  -7.97855164 -24.00000093
 -24.00002685]"
"(8.3, 8.1)","[ -7.48510896  -7.90066617  -7.9174388   -7.90028616 -24.00000093
 -24.00002685]"
"(8.4, 8.1)","[ -7.47334487  -7.85897616  -7.81240404  -7.8350771  -24.00000093
 -24.00002685]"
"(8.5, 8.1)","[ -7.25339787  -7.75450524  -7.75119918  -7.75141815 -24.00000093
 -43.80605605]"
"(8.6, 8.1)","[ -7.17069338  -7.63346791  -7.63721892  -7.62567096 -24.00000093
 -24.00002685]"
"(8.7, 8.1)","[ -7.07783117  -7.53931134  -7.51989341  -7.51932551 -24.00000093
 -24.00002685]"
"(8.8, 8.1)","[ -6.97364532  -7.44719392  -7.41794181  -7.40239914 -24.00000093
 -24.00002685]"
"(8.9, 8.1)","[ -6.85750944  -7.29267088  -7.29396638  -7.25200681 -24.00000093
 -24.00002685]"
"(9.0, 8.1)","[ -6.72904869  -7.07121927  -7.16478588  -7.07306358 -24.00000093
 -24.00002685]"
"(9.1, 8.1)","[ -6.5875241   -6.85411052  -6.94544143  -6.86800355 -24.00000093
 -24.00002685]"
"(9.2, 8.1)","[ -6.43144202  -6.72657184  -6.73428478  -6.6914762  -24.00000083
 -24.00002675]"
"(9.3, 8.1)","[ -6.25775507  -6.53854541  -6.55779823  -6.52140761 -24.00000083
 -43.58744447]"
"(9.4, 8.1)","[ -6.06101598  -6.37149202  -6.34550202  -6.28454387 -24.00000083
 -24.00002675]"
"(9.5, 8.1)","[ -6.02583306  -6.11349308  -6.03836735  -5.83613941 -24.00000083
 -24.00002675]"
"(9.6, 8.1)","[ -5.30921176  -5.83977535  -5.86410258  -5.73655898 -24.00000083
 -24.00002675]"
"(9.7, 8.1)","[ -5.0116522   -5.42863182  -5.45265974  -5.4322194  -24.00000083
 -24.00002675]"
"(9.8, 8.1)","[ -4.6707265   -5.17253107  -5.1452148   -5.0168473  -24.00000083
 -24.00002675]"
"(9.9, 8.1)","[ -4.70086508  -4.67748119  -4.79460117  -4.2986483  -24.00000093
 -43.1663728 ]"
"(10.0, 8.1)","[-24.18744353  -4.84510558  -4.90211816  -4.7597932  -24.00000093
 -43.25459069]"
"(7.0, 8.1)","[ -7.66631681 -24.00000026  -7.45208823  -7.64410941 -24.00002665
 -24.00005257]"
"(7.1, 8.2)","[ -7.46955352  -7.61127938  -7.61166213  -7.63825186 -24.00000093
 -24.00002685]"
"(7.2, 8.2)","[ -7.42891298  -7.5729795   -7.57597505  -7.57432995 -24.00000083
 -24.00002675]"
"(7.3, 8.2)","[ -7.53538892  -7.5572806   -7.30382628  -7.55047296 -24.00000083
 -24.00002675]"
"(7.4, 8.2)","[ -7.462277    -7.48016337  -7.04062484  -7.47180919 -24.00000083
 -24.00002675]"
"(7.5, 8.2)","[ -7.53910938  -7.17956369  -7.53592301  -7.54922558 -24.00000083
 -24.00002675]"
"(7.6, 8.2)","[ -7.71772311  -7.52113463  -7.68053537  -7.65776612 -24.00000083
 -24.00002675]"
"(7.7, 8.2)","[ -7.84861433  -7.71179226  -7.84727869  -7.88190742 -24.00000083
 -24.00002675]"
"(7.8, 8.2)","[ -7.91502186  -7.96783682  -7.96353308  -7.97361339 -24.00000083
 -24.00002675]"
"(7.9, 8.2)","[ -8.06308594  -8.02665739  -7.85837261  -8.02666945 -24.00000093
 -24.00002685]"
"(8.0, 8.2)","[ -7.86065398  -8.07075307  -8.06325642  -8.06542986 -24.00000088
 -24.0000268 ]"
"(8.1, 8.2)","[ -7.82989043  -8.08326663  -8.10919547  -8.09649916 -24.00000093
 -24.00002685]"
"(8.2, 8.2)","[ -8.04977374  -8.04604963  -8.06928931  -7.80052543 -24.00000093
 -24.00002685]"
"(8.3, 8.2)","[ -7.5513784   -8.02946233  -8.0035838   -7.98446075 -24.00000093
 -24.00002685]"
"(8.4, 8.2)","[ -7.89694189  -7.92457768  -7.91555826  -7.50747119 -24.00000093
 -24.00002685]"
"(8.5, 8.2)","[ -7.4320231   -7.84267581  -7.79708585  -7.81859158 -24.00000093
 -24.00002685]"
"(8.6, 8.2)","[ -7.39878711  -7.7705454   -7.76569022  -7.7572083  -24.00000093
 -24.00002685]"
"(8.7, 8.2)","[ -7.14026395  -7.64908641  -7.68754978  -7.64264203 -24.00000093
 -24.00002685]"
"(8.8, 8.2)","[ -7.05336371  -7.55920287  -7.57562366  -7.54159804 -24.00000093
 -24.00002685]"
"(8.9, 8.2)","[ -6.88513513  -7.45234557  -7.45675487  -7.42776656 -24.00000093
 -24.00002685]"
"(9.0, 8.2)","[ -6.76816429  -7.30301725  -7.25689969  -7.2684312  -24.00000093
 -24.00002685]"
"(9.1, 8.2)","[ -6.63606929  -7.13649045  -7.14894366  -7.09353515 -24.00000093
 -24.00002685]"
"(9.2, 8.2)","[ -6.48469146  -6.94472569  -6.99075348  -6.8896801  -43.35699479
 -24.00002675]"
"(9.3, 8.2)","[ -6.31476828  -6.7886222   -6.82979859  -6.74080737 -24.00000083
 -24.00002675]"
"(9.4, 8.2)","[ -6.11923033  -6.53595431  -6.60614991  -6.51758477 -24.00000083
 -24.00002675]"
"(9.5, 8.2)","[ -5.84747905  -6.34841185  -6.36530793  -6.30196614 -24.00000083
 -24.00002675]"
"(9.6, 8.2)","[ -5.60599537  -6.14264775  -6.07667831  -6.02767665 -24.00000083
 -24.00002675]"
"(9.7, 8.2)","[ -5.33621834  -5.83966556  -5.80252819  -5.75345192 -24.00000083
 -24.00002675]"
"(9.8, 8.2)","[ -5.03839215  -5.49027854  -5.47860239  -5.41052796 -24.00000083
 -24.00002675]"
"(9.9, 8.2)","[ -5.12937204  -5.16413746  -5.23371445  -4.73147315 -24.00000093
 -24.00002685]"
"(10.0, 8.2)","[-24.18744353  -5.15544926  -5.17951807  -5.08416213 -24.00000093
 -24.00002685]"
"(7.0, 8.2)","[ -7.55134673 -24.00000026  -7.33112709  -7.55670118 -24.00002665
 -24.00005257]"
"(7.1, 8.3)","[ -7.31834419  -7.49123613  -7.49963307  -7.50462344 -24.00000093
 -24.00002685]"
"(7.2, 8.3)","[ -7.24651288  -7.45838402  -7.44972869  -7.49450399 -24.00000083
 -24.00002675]"
"(7.3, 8.3)","[ -7.10934759  -7.39835992  -7.38372866  -7.42649374 -24.00000083
 -24.00002675]"
"(7.4, 8.3)","[ -7.31869382  -7.31719485  -6.94954905  -7.32408635 -24.00000083
 -24.00002675]"
"(7.5, 8.3)","[ -7.41164104  -7.02441884  -7.41274271  -7.41865081 -24.00000083
 -24.00002675]"
"(7.6, 8.3)","[ -7.54771485  -7.20779246  -7.52689979  -7.56375149 -24.00000083
 -24.00002675]"
"(7.7, 8.3)","[ -7.75147803  -7.43589928  -7.72110911  -7.70417413 -24.00000083
 -24.00002675]"
"(7.8, 8.3)","[ -7.84459713  -7.69660131  -7.83314597  -7.87376274 -24.00000083
 -24.00002675]"
"(7.9, 8.3)","[ -7.91024747  -7.91789311  -7.56446278  -7.93490872 -24.00000093
 -24.00002685]"
"(8.0, 8.3)","[ -8.05069622  -7.93841064  -8.0462829   -8.07861109 -24.00000088
 -24.0000268 ]"
"(8.1, 8.3)","[ -7.77302448  -8.13083349  -8.12666351  -8.12869398 -24.00000093
 -24.00002685]"
"(8.2, 8.3)","[ -7.73479036  -8.12895756  -8.12150101  -8.12020645 -24.00000093
 -24.00002685]"
"(8.3, 8.3)","[ -7.69510476  -8.11038817  -8.12115886  -8.09508956 -24.00000093
 -24.00002685]"
"(8.4, 8.3)","[ -8.03215601  -8.07572791  -8.05903539  -7.64234304 -24.00000093
 -24.00002685]"
"(8.5, 8.3)","[ -7.66301812  -7.96041344  -7.97953275  -7.94700313 -24.00000093
 -24.00002685]"
"(8.6, 8.3)","[ -7.85064139  -7.8736659   -7.89185379  -7.64417076 -24.00000093
 -24.00002685]"
"(8.7, 8.3)","[ -7.75423605  -7.78769132  -7.80825039  -7.46369108 -24.00000093
 -24.00002685]"
"(8.8, 8.3)","[ -7.70894097  -7.69918145  -7.74716505  -7.31722456 -24.00000093
 -24.00002685]"
"(8.9, 8.3)","[ -7.12946806  -7.60472387  -7.62794457  -7.58395229 -24.00000093
 -24.00002685]"
"(9.0, 8.3)","[ -7.02819239  -7.45442872  -7.50580316  -7.44565247 -24.00000093
 -24.00002685]"
"(9.1, 8.3)","[ -6.91460441  -7.28439534  -7.30639894  -7.2784676  -24.00000093
 -24.00002685]"
"(9.2, 8.3)","[ -6.7832447   -7.16233925  -7.14626139  -7.08401773 -24.00000083
 -24.00002675]"
"(9.3, 8.3)","[ -6.6494919   -7.02110494  -6.98384837  -6.93377842 -24.00000083
 -24.00002675]"
"(9.4, 8.3)","[ -6.7447159   -6.75106051  -6.76356836  -6.50079091 -24.00000083
 -24.00002675]"
"(9.5, 8.3)","[ -6.5256379   -6.63314917  -6.59493984  -6.26512895 -24.00000083
 -24.00002675]"
"(9.6, 8.3)","[ -5.86019759  -6.42178786  -6.40603809  -6.30113873 -24.00000083
 -24.00002675]"
"(9.7, 8.3)","[ -5.621339    -6.06695363  -6.04993299  -6.02373561 -24.00000083
 -24.00002675]"
"(9.8, 8.3)","[ -5.33823542  -5.83226043  -5.75914797  -5.72616092 -24.00000083
 -24.00002675]"
"(9.9, 8.3)","[ -5.47263178  -5.52579607  -5.5644847   -5.07660088 -24.00000093
 -24.00002685]"
"(10.0, 8.3)","[-24.18744353  -5.43331017  -5.56217466  -5.37600288 -24.00000093
 -24.00002685]"
"(7.0, 8.3)","[ -7.47429693 -24.00000026  -7.23160619  -7.49407515 -24.00002665
 -24.00005257]"
"(7.1, 8.4)","[ -7.06654781  -7.39207885  -7.4169258   -7.45556287 -24.00000093
 -24.00002685]"
"(7.2, 8.4)","[ -6.97373597  -7.33526542  -7.30438177  -7.3145351  -24.00000083
 -24.00002675]"
"(7.3, 8.4)","[ -6.85141652  -7.25796527  -7.20985637  -7.23478384 -24.00000083
 -24.00002675]"
"(7.4, 8.4)","[ -7.1573169   -7.12635326  -6.7669995   -7.21410642 -24.00000083
 -24.00002675]"
"(7.5, 8.4)","[ -7.32237489  -6.92041898  -7.25372216  -7.30392209 -24.00000083
 -24.00002675]"
"(7.6, 8.4)","[ -7.42702651  -7.10652064  -7.37813063  -7.44232362 -24.00000083
 -24.00002675]"
"(7.7, 8.4)","[ -7.58771483  -7.41219308  -7.6001679   -7.64841743 -24.00000083
 -24.00002675]"
"(7.8, 8.4)","[ -7.59051992  -7.72452014  -7.72725134  -7.72395331 -24.00000083
 -24.00002675]"
"(7.9, 8.4)","[ -7.81996935  -7.82369473  -7.52667432  -7.84939889 -24.00000093
 -24.00002685]"
"(8.0, 8.4)","[ -7.95224485  -7.94329183  -7.81698069  -7.94136943 -24.00000088
 -24.0000268 ]"
"(8.1, 8.4)","[ -8.09854875  -8.08714607  -8.03872905  -8.08793883 -24.00000093
 -43.97486333]"
"(8.2, 8.4)","[ -7.94164798  -8.13847082  -8.11561643  -8.11593403 -24.00000093
 -24.00002685]"
"(8.3, 8.4)","[ -7.92212648  -8.13386813  -8.10374208  -8.12418069 -24.00000093
 -24.00002685]"
"(8.4, 8.4)","[ -8.11769606  -8.14483311  -8.14163769  -7.90612468 -24.00000093
 -24.00002685]"
"(8.5, 8.4)","[ -7.49071196  -8.04396243  -8.06067763  -8.04179796 -24.00000093
 -24.00002685]"
"(8.6, 8.4)","[ -7.43523718  -7.99658294  -7.96543191  -7.97445536 -24.00000093
 -24.00002685]"
"(8.7, 8.4)","[ -7.37456498  -7.90044461  -7.94412562  -7.89546736 -24.00000093
 -24.00002685]"
"(8.8, 8.4)","[ -7.30764046  -7.82288013  -7.86130933  -7.79766993 -24.00000093
 -24.00002685]"
"(8.9, 8.4)","[ -7.23064249  -7.73940183  -7.7386797   -7.72674924 -24.00000093
 -24.00002685]"
"(9.0, 8.4)","[ -7.14097931  -7.61730897  -7.64164117  -7.58472455 -24.00000093
 -24.00002685]"
"(9.1, 8.4)","[ -7.04315572  -7.45593062  -7.38833588  -7.3951061  -24.00000093
 -24.00002685]"
"(9.2, 8.4)","[ -6.9519046   -7.25568085  -7.26689228  -7.2676541  -24.00000083
 -24.00002675]"
"(9.3, 8.4)","[ -6.83537182  -7.12738513  -7.14876557  -7.10471084 -24.00000083
 -24.00002675]"
"(9.4, 8.4)","[ -6.51155739  -6.9944497   -6.94216718  -6.96616681 -24.00000083
 -24.00002675]"
"(9.5, 8.4)","[ -6.33841831  -6.82979076  -6.77902414  -6.74312855 -43.62288844
 -24.00002675]"
"(9.6, 8.4)","[ -6.16503239  -6.57568202  -6.50589502  -6.49111251 -24.00000083
 -24.00002675]"
"(9.7, 8.4)","[ -5.96513194  -6.35086681  -6.27171672  -6.26223585 -24.00000083
 -24.00002675]"
"(9.8, 8.4)","[ -5.68260805  -6.10874118  -5.99316717  -5.98861179 -24.00000083
 -24.00002675]"
"(9.9, 8.4)","[ -5.75911786  -5.87456808  -5.84881522  -5.47758431 -24.00000093
 -24.00002685]"
"(10.0, 8.4)","[-24.18744353  -5.72111926  -5.81225493  -5.63865595 -43.44969772
 -24.00002685]"
"(7.0, 8.4)","[ -7.38816723 -24.00000026  -7.14137822  -7.40191514 -24.00002665
 -24.00005257]"
"(7.1, 8.5)","[ -6.9386349   -7.29655374  -7.29756378  -7.35805447 -24.00000093
 -24.00002685]"
"(7.2, 8.5)","[ -6.8271865   -7.1927628   -7.16024034  -7.23103032 -24.00000083
 -24.00002675]"
"(7.3, 8.5)","[ -6.68849742  -7.09350247  -7.0095599   -7.1028641  -24.00000083
 -24.00002675]"
"(7.4, 8.5)","[ -6.9605033   -6.96427683  -6.53178808  -7.01228689 -24.00000083
 -24.00002675]"
"(7.5, 8.5)","[ -7.15295082  -6.9050965   -7.06315356  -7.1326545  -24.00000083
 -24.00002675]"
"(7.6, 8.5)","[ -7.29568453  -7.24463531  -7.11596806  -7.25327807 -24.00000083
 -24.00002675]"
"(7.7, 8.5)","[ -7.47613403  -7.47606067  -7.41595732  -7.52734504 -24.00000083
 -24.00002675]"
"(7.8, 8.5)","[ -7.47817431  -7.60443198  -7.60342836  -7.63585368 -24.00000083
 -24.00002675]"
"(7.9, 8.5)","[ -7.74180348  -7.69288757  -7.45062631  -7.69978744 -24.00000093
 -24.00002685]"
"(8.0, 8.5)","[ -7.77283693  -7.59040571  -7.78230835  -7.80046532 -24.00000088
 -24.0000268 ]"
"(8.1, 8.5)","[ -7.97009305  -7.81984917  -7.92313175  -7.94306528 -24.00000093
 -24.00002685]"
"(8.2, 8.5)","[ -7.78267038  -7.99341936  -7.99218382  -7.99516698 -24.00000093
 -24.00002685]"
"(8.3, 8.5)","[ -7.75957767  -8.0716281   -8.09424811  -8.07441357 -24.00000093
 -24.00002685]"
"(8.4, 8.5)","[ -7.73917666  -8.11711834  -8.10575049  -8.11843283 -24.00000093
 -24.00002685]"
"(8.5, 8.5)","[ -7.71331019  -8.10707684  -8.09337584  -8.10272722 -24.00000093
 -24.00002685]"
"(8.6, 8.5)","[ -7.68145362  -8.05432689  -8.0534132   -8.02776196 -24.00000093
 -24.00002685]"
"(8.7, 8.5)","[ -7.66457866  -8.01275339  -7.97507477  -7.9893134  -24.00000093
 -24.00002685]"
"(8.8, 8.5)","[ -7.60389945  -7.9454474   -7.95360982  -7.90597493 -24.00000093
 -24.00002685]"
"(8.9, 8.5)","[ -7.45394417  -7.82880979  -7.80529505  -7.80610511 -24.00000093
 -24.00002685]"
"(9.0, 8.5)","[ -7.37263495  -7.72989794  -7.69608557  -7.66631379 -24.00000093
 -24.00002685]"
"(9.1, 8.5)","[ -7.29572624  -7.54900106  -7.60002265  -7.53991398 -24.00000093
 -24.00002685]"
"(9.2, 8.5)","[ -7.22646126  -7.39853833  -7.40504652  -7.38843709 -24.00000083
 -24.00002675]"
"(9.3, 8.5)","[ -7.27070515  -7.28122076  -7.32071859  -7.1480285  -24.00000083
 -24.00002675]"
"(9.4, 8.5)","[ -7.06858447  -7.0765032   -7.06857891  -6.88807531 -24.00000083
 -24.00002675]"
"(9.5, 8.5)","[ -6.71135096  -6.99062523  -6.94263778  -6.92974655 -24.00000083
 -24.00002675]"
"(9.6, 8.5)","[ -6.70288387  -6.75900353  -6.6987435   -6.57115018 -24.00000083
 -24.00002675]"
"(9.7, 8.5)","[ -6.49400059  -6.58389682  -6.53533301  -6.15869634 -24.00000083
 -24.00002675]"
"(9.8, 8.5)","[ -5.95176461  -6.36372771  -6.30571593  -6.25376506 -24.00000083
 -24.00002675]"
"(9.9, 8.5)","[ -6.04071099  -6.10412955  -6.05981117  -5.68995469 -43.48070011
 -24.00002685]"
"(10.0, 8.5)","[-24.18744353  -6.01960953  -5.97370994  -5.87512775 -24.00000093
 -24.00002685]"
"(7.0, 8.5)","[ -7.24117399 -24.00000026  -7.07686485  -7.25192217 -24.00002665
 -24.00005257]"
"(7.1, 8.6)","[ -6.80648606  -7.15833292  -7.16124577  -7.15157012 -24.00000093
 -24.00002685]"
"(7.2, 8.6)","[ -6.67336481  -7.03774868  -6.98480178  -7.03548516 -24.00000083
 -24.00002675]"
"(7.3, 8.6)","[ -6.52195841  -6.83397483  -6.828169    -6.91981721 -24.00000083
 -24.00002675]"
"(7.4, 8.6)","[ -6.78026006  -6.77273126  -6.34352839  -6.81616537 -24.00000083
 -24.00002675]"
"(7.5, 8.6)","[ -6.92533505  -6.55084846  -6.87149471  -6.87311659 -24.00000083
 -24.00002675]"
"(7.6, 8.6)","[ -7.07087247  -6.74415898  -7.05693033  -7.05156874 -24.00000083
 -24.00002675]"
"(7.7, 8.6)","[ -7.29039205  -7.11200212  -7.23920379  -7.27897173 -24.00000083
 -24.00002675]"
"(7.8, 8.6)","[ -7.33424951  -7.43887781  -7.43336252  -7.48619929 -24.00000083
 -24.00002675]"
"(7.9, 8.6)","[ -7.58808378  -7.5456495   -7.31379501  -7.55872305 -24.00000093
 -24.00002685]"
"(8.0, 8.6)","[ -7.68982711  -7.67628768  -7.53120505  -7.68223487 -24.00000088
 -24.0000268 ]"
"(8.1, 8.6)","[ -7.80631946  -7.78575123  -7.63707536  -7.80869565 -24.00000093
 -24.00002685]"
"(8.2, 8.6)","[ -7.93227836  -7.91317045  -7.84428259  -7.92196863 -24.00000093
 -24.00002685]"
"(8.3, 8.6)","[ -7.89926134  -8.00487873  -8.01214531  -8.03590939 -24.00000093
 -24.00002685]"
"(8.4, 8.6)","[ -7.89214431  -8.08783764  -8.08593203  -8.111969   -24.00000093
 -24.00002685]"
"(8.5, 8.6)","[ -7.88901111  -8.11598233  -8.12751951  -8.11256769 -24.00000093
 -24.00002685]"
"(8.6, 8.6)","[ -7.89384951  -8.05858828  -8.07489024  -8.04912309 -24.00000093
 -24.00002685]"
"(8.7, 8.6)","[ -7.90373131  -8.04146515  -8.0305887   -8.0375103  -24.00000093
 -24.00002685]"
"(8.8, 8.6)","[ -7.9916487   -8.01393491  -7.98424497  -7.89748597 -24.00000093
 -24.00002685]"
"(8.9, 8.6)","[ -7.68738764  -7.9488309   -7.97527499  -7.91552642 -24.00000093
 -24.00002685]"
"(9.0, 8.6)","[ -7.79361502  -7.8088896   -7.82180297  -7.65822408 -24.00000093
 -24.00002685]"
"(9.1, 8.6)","[ -7.24220329  -7.6950529   -7.7172866   -7.66800972 -24.00000093
 -24.00002685]"
"(9.2, 8.6)","[ -7.15969143  -7.55300348  -7.59883528  -7.54958321 -24.00000083
 -24.00002675]"
"(9.3, 8.6)","[ -7.06583423  -7.46553086  -7.44876154  -7.41488143 -24.00000083
 -24.00002675]"
"(9.4, 8.6)","[ -6.95652974  -7.32657222  -7.32322468  -7.25662793 -24.00000083
 -24.00002675]"
"(9.5, 8.6)","[ -6.83627165  -7.21457889  -7.21791738  -7.16054338 -24.00000083
 -24.00002675]"
"(9.6, 8.6)","[ -6.70395951  -6.95380629  -6.97020509  -6.91835329 -24.00000083
 -24.00002675]"
"(9.7, 8.6)","[ -6.72592435  -6.77127797  -6.74117571  -6.55078798 -24.00000083
 -24.00002675]"
"(9.8, 8.6)","[ -6.16437443  -6.53614352  -6.52515749  -6.53263216 -24.00000083
 -24.00002675]"
"(9.9, 8.6)","[ -6.28939345  -6.34491315  -6.2985622   -5.93198546 -24.00000093
 -24.00002685]"
"(10.0, 8.6)","[-24.18744353  -6.2295637   -6.2862217   -6.0878616  -24.00000093
 -24.00002685]"
"(7.0, 8.6)","[ -7.15180076 -24.00000026  -6.97095195  -7.12313023 -24.00002665
 -24.00005257]"
"(7.1, 8.7)","[ -6.65402707  -6.98470756  -6.95097162  -6.98701    -24.00000093
 -24.00002685]"
"(7.2, 8.7)","[ -6.50853071  -6.84739887  -6.79302591  -6.80042466 -24.00000083
 -24.00002675]"
"(7.3, 8.7)","[ -6.33633334  -6.62673051  -6.59851385  -6.70371912 -24.00000083
 -24.00002675]"
"(7.4, 8.7)","[ -6.49591617  -6.48901165  -6.14312464  -6.55001133 -24.00000083
 -24.00002675]"
"(7.5, 8.7)","[ -6.68502513  -6.43524408  -6.64550828  -6.75250147 -24.00000083
 -24.00002675]"
"(7.6, 8.7)","[ -6.90214001  -6.71338373  -6.8994261   -6.99983942 -24.00000083
 -24.00002675]"
"(7.7, 8.7)","[ -7.12872565  -6.95769494  -7.11762941  -7.18946442 -24.00000083
 -24.00002675]"
"(7.8, 8.7)","[ -7.22759642  -7.28996889  -7.2918729   -7.33263786 -24.00000083
 -24.00002675]"
"(7.9, 8.7)","[ -7.44589504  -7.39450878  -7.17810189  -7.4313706  -24.00000093
 -24.00002685]"
"(8.0, 8.7)","[ -7.55881451  -7.29257731  -7.52712826  -7.56354493 -24.00000088
 -24.0000268 ]"
"(8.1, 8.7)","[ -7.69117527  -7.40212246  -7.6334283   -7.6458474  -24.00000093
 -24.00002685]"
"(8.2, 8.7)","[ -7.77478479  -7.5375144   -7.76260056  -7.76959702 -24.00000093
 -24.00002685]"
"(8.3, 8.7)","[ -7.90744103  -7.85456288  -7.90709749  -7.94974929 -24.00000093
 -24.00002685]"
"(8.4, 8.7)","[ -7.71775057  -7.99604347  -7.98628175  -8.03429268 -24.00000093
 -24.00002685]"
"(8.5, 8.7)","[ -7.67219219  -8.08418667  -8.08839613  -8.08458812 -24.00000093
 -24.00002685]"
"(8.6, 8.7)","[ -7.58895494  -8.09080918  -8.10815133  -8.08129671 -24.00000093
 -24.00002685]"
"(8.7, 8.7)","[ -7.50291588  -8.06446064  -8.07084971  -8.05026674 -24.00000093
 -24.00002685]"
"(8.8, 8.7)","[ -7.44862069  -8.04739876  -8.06211048  -8.04871589 -24.00000093
 -24.00002685]"
"(8.9, 8.7)","[ -7.38920189  -8.03314504  -8.00447277  -8.01052258 -24.00000093
 -24.00002685]"
"(9.0, 8.7)","[ -7.32316774  -7.92057417  -7.92316828  -7.91383779 -24.00000093
 -24.00002685]"
"(9.1, 8.7)","[ -7.24784596  -7.78730769  -7.80557505  -7.7852868  -24.00000093
 -24.00002685]"
"(9.2, 8.7)","[ -7.16252507  -7.66676982  -7.72623462  -7.67153338 -24.00000083
 -24.00002675]"
"(9.3, 8.7)","[ -7.066918    -7.56949344  -7.6003961   -7.5385033  -24.00000083
 -24.00002675]"
"(9.4, 8.7)","[ -6.95981851  -7.46657365  -7.4736803   -7.40772228 -24.00000083
 -24.00002675]"
"(9.5, 8.7)","[ -6.83829413  -7.3116921   -7.32840987  -7.30665018 -24.00000083
 -24.00002675]"
"(9.6, 8.7)","[ -6.70185756  -7.16388458  -7.19854831  -7.10455573 -24.00000083
 -24.00002675]"
"(9.7, 8.7)","[ -6.55264977  -6.91217557  -7.04391739  -6.91117202 -24.00000083
 -24.00002675]"
"(9.8, 8.7)","[ -6.38156449  -6.74040781  -6.75892757  -6.71353434 -24.00000083
 -24.00002675]"
"(9.9, 8.7)","[ -6.55062533  -6.58055672  -6.57182082  -6.22299524 -24.00000093
 -24.00002685]"
"(10.0, 8.7)","[-24.18744353  -6.5040896   -6.49954763  -6.27931963 -24.00000093
 -43.5963956 ]"
"(7.0, 8.7)","[ -6.98933283 -24.00000026  -6.81104629  -6.99026085 -24.00002665
 -24.00005257]"
"(7.1, 8.8)","[ -6.48204369  -6.81249566  -6.79166363  -6.85506142 -24.00000093
 -24.00002685]"
"(7.2, 8.8)","[ -6.31885128  -6.62756758  -6.62667688  -6.64914661 -24.00000083
 -24.00002675]"
"(7.3, 8.8)","[ -6.12517193  -6.51559904  -6.39283702  -6.46255149 -24.00000083
 -24.00002675]"
"(7.4, 8.8)","[ -6.31315035  -6.3384987   -5.91631915  -6.28946865 -24.00000083
 -24.00002675]"
"(7.5, 8.8)","[ -6.47738034  -6.15407393  -6.45595869  -6.43936252 -24.00000083
 -24.00002675]"
"(7.6, 8.8)","[ -6.71778008  -6.42388318  -6.66253428  -6.69696748 -24.00000083
 -24.00002675]"
"(7.7, 8.8)","[ -6.92714727  -6.81293183  -6.90530379  -6.93357368 -24.00000083
 -24.00002675]"
"(7.8, 8.8)","[ -7.03214447  -7.11206216  -7.11128346  -7.13383891 -24.00000083
 -24.00002675]"
"(7.9, 8.8)","[ -7.32777548  -7.25515174  -6.94522286  -7.30043996 -24.00000093
 -24.00002685]"
